,topic 1,topic 2,topic 3,topic 4,topic 5,topic 6,topic 7,topic 8,topic 9,topic 10,topic 11,topic 12,topic 13,topic 14,topic 15
22,0.1249362043536548,0.0033623795732700156,0.04346856431986684,0.08810517184370582,0.3626321033647908,0.016705792777355438,0.02969336391727398,0.005431354898651622,0.021363610579110123,0.008006472936040085,0.00872716373355938,0.0036692799909835675,0.015993494769004305,0.007404946915680437,0.26050009602705276
23,0.43086573941931156,0.004703838144620222,0.04438938629136227,0.003248900107262828,0.017115152450739527,0.005440342033905709,0.0038472936478907835,0.3451842586436934,0.061212143614924074,0.01354054739271157,0.004331022772518668,0.01892475410273455,0.0035553115569827436,0.006894629273005636,0.03674668054833637
24,0.027100864484639837,0.0073254477684696106,0.37192373761569375,0.04575036371744364,0.004835394435848292,0.011100183671832747,0.012848535487260365,0.004051336913859938,0.07532036427132456,0.002941885796909165,0.003596649088152268,0.08161707989602843,0.023323660666890053,0.0045669089830088815,0.32369758720263836
25,0.08654304474465636,0.004068825518476562,0.005573322656581018,0.061571365911670596,0.01173873010364605,0.012502614527648092,0.6047973067478093,0.004968119979882554,0.09701487614784197,0.009351345067516453,0.041172899912473644,0.0019607002292181845,0.005009594884401167,0.011702554448254453,0.042024699119923646
26,0.02961208453471001,0.00659260482200098,0.47759565474770876,0.07202461030467693,0.03541419629023035,0.020705594239974635,0.00748041691307769,0.09127558293801771,0.17996663836557245,0.0077613925523022965,0.005575650402462093,0.013114526719639134,0.020571452990961626,0.010801478479053803,0.021508115699611554
27,0.24263325541862238,0.040281140658829234,0.08585950490832776,0.008701634084655376,0.036650137603619806,0.04028260106101292,0.0025020284115221283,0.05403415281714997,0.29589519130116543,0.002275307696940304,0.004223134848995381,0.0045593751852057085,0.04948398203437856,0.004002394921524646,0.1286161590480504
28,0.25619292709784514,0.0038823373598939467,0.010429538119110897,0.2587278739301254,0.008374978231970694,0.008843829159192452,0.005334984807219385,0.1701261567278587,0.15343628698067616,0.021007350482862387,0.024696105761450045,0.029022137306728216,0.009915513867471358,0.008220341115486697,0.031789639052108534
29,0.2607536078993698,0.008528122332318913,0.04979818333482311,0.013692929703495392,0.10391578299877596,0.008404831397781334,0.157474596088717,0.09908630383716521,0.16460165106442542,0.005204278897557332,0.017686957723913828,0.003757641580127561,0.004183170206762465,0.05605730869180407,0.04685463424296271
30,0.10393924914401034,0.004195717720735749,0.005671481426450312,0.562291624744439,0.007703210816682868,0.004921529628279775,0.01038379174185668,0.1346540100041198,0.012456667173332377,0.00340483369178478,0.01654925454755707,0.015870524300801957,0.007134555791487314,0.006966500508474184,0.10385704875998779
31,0.05061857708249193,0.0022814436432161958,0.08764348647358935,0.28104968809464126,0.0031341014381730974,0.003751216761665971,0.0030940093337079875,0.008767485086204162,0.05921822315526933,0.004366314385443299,0.0036523496921962353,0.04947431708546594,0.0048540603238618665,0.03461419446842774,0.4034805329756456
32,0.1886226907073244,0.0041392777726336726,0.5460294259583149,0.015843584770004256,0.005029953931062786,0.04088414769437399,0.0362948145675629,0.007509442703268428,0.026402531875733937,0.06956885499946204,0.005907187207974232,0.020728227608053984,0.004808224588034805,0.019057578766227407,0.009174056849968245
33,0.27988814567518155,0.004153332006568502,0.10993560315976826,0.025461644921469562,0.006539759451661797,0.005225869360483141,0.031231853534658686,0.061023144166687394,0.18569866299498916,0.04958687521089668,0.03611001689285349,0.06186466047471135,0.022293377305918696,0.09390912542812876,0.027077929416022786
34,0.1300603820608955,0.003203276646318481,0.017646192077896618,0.0051080018249636495,0.013380863221775773,0.03324815793879206,0.014504014436354792,0.004167648758564678,0.15876612589589437,0.011528647895332025,0.2760400889022052,0.004674142722196154,0.0031000558145461124,0.00298466342024999,0.3215877383840146
35,0.4902023448251939,0.028685578235289017,0.019149452578204468,0.009901423602645091,0.10982346035382938,0.009972569947022995,0.007863705748145485,0.005752976675122676,0.04882304161605037,0.005885272398087168,0.07506085776568747,0.09981371338871364,0.004383665294723247,0.02533673189586243,0.059345205675422535
36,0.020322529865820702,0.009998946351385188,0.01356505157285539,0.007949016012427906,0.03749985506035194,0.004046577091664257,0.08812052491919331,0.0787985544424304,0.1399607189128918,0.01358393057485285,0.00587014619254085,0.006822497086282517,0.051427327276385305,0.058911919179953615,0.46312240546096395
37,0.38398906789612525,0.00667793660708151,0.0029799436706746166,0.05545787272528393,0.008542487027630741,0.32749544397710695,0.0046981377988207385,0.01556590028580767,0.0487317508147696,0.00830075163495101,0.0034514591250359083,0.005569675516122803,0.004375595243749556,0.021442585571142665,0.10272139210569699
38,0.01080536996177346,0.005237559634569498,0.012421759568459026,0.08837338914741355,0.2798239785852625,0.26436796090070624,0.02085533806694197,0.010873425711104234,0.13049903644226382,0.03583275218757183,0.0075510319026212995,0.07197160958542595,0.03334049637346184,0.014107644838020555,0.01393864709440414
39,0.05896265817551575,0.07877760781000945,0.030882557560313856,0.08145718204771506,0.06309585132275099,0.005536809326450456,0.01173310161130094,0.01834427741147701,0.060209110346880174,0.06811885139461422,0.004548348741869989,0.013884104956968717,0.018888655880795188,0.08374622535775389,0.4018146580555844
40,0.2974440319745843,0.0047541058767079335,0.09144117597451053,0.044834457653269454,0.006924936887754705,0.005249238474767441,0.2769562641717333,0.003067323219808742,0.04538190185242628,0.012686684036038415,0.04771555537839434,0.004669731402376097,0.09296566382019662,0.02635541059783028,0.039553518679601565
41,0.2144300008198509,0.007040897734347458,0.005881686764509743,0.005816738918753349,0.01224831256341673,0.11483734044432076,0.0036992178129160503,0.4318497257437838,0.005846305523999985,0.01459400043728144,0.02649060582138125,0.02568994547816874,0.004408540495817441,0.005175034830656041,0.12199164661079648
42,0.5148870626976013,0.0033559322395986385,0.009607920958784622,0.0062815468194886885,0.1748070653669302,0.006208731322477367,0.005060403808274413,0.030267513771079606,0.011102598637217527,0.05862321872802642,0.0075572189739959205,0.005946282911582383,0.0041764970429491195,0.003140950611493646,0.1589770561105002
43,0.12317348408780202,0.1373206262342162,0.009663528133661142,0.07397971238413341,0.007092114920342863,0.03992594023520189,0.12352520379282644,0.03630489591670586,0.2714997539296624,0.010227970505521366,0.015855406498524974,0.011653996709398413,0.016119111676672373,0.014208116155969397,0.10945013881936128
44,0.005794360545969858,0.0070187738208010286,0.229305054493383,0.06012878686421548,0.011344371347300358,0.0022690036705481564,0.032340436976652794,0.003707827637046927,0.006338141524394295,0.10390320992223841,0.004418506821116978,0.014720732916395866,0.39420299416538895,0.11354483171312062,0.010962967581427188
45,0.05565830856330387,0.012592346777632327,0.008239575173520029,0.00392410963784683,0.0035149369313616976,0.07500758732228904,0.005645283274020298,0.0024495059404656687,0.05954823040772533,0.06057979276906431,0.0030272834352550785,0.0442726388360295,0.0114477243070854,0.02482267928709344,0.629269997337307
46,0.2188938804039961,0.016125596028959018,0.2677271985590936,0.014118902622630729,0.08144946666824175,0.05055606902037938,0.020585494561988323,0.00841012601326341,0.015637357484414093,0.003062128175929247,0.05306289441462012,0.03308070713516937,0.00326491031900699,0.011264555992761912,0.20276071259954584
47,0.1914056052066417,0.17965401163893624,0.011059218336610232,0.20557656556120063,0.048778895536084776,0.036639696376960254,0.10276352698677993,0.023766322634849256,0.10491457954677888,0.008472653093098437,0.012687232345743333,0.032608236963193364,0.01152297479340654,0.011673039700214213,0.018477441279502137
48,0.04264666356065863,0.0027422289415449923,0.027189839385540267,0.011680853728962666,0.02246825357527055,0.0490338399232495,0.0029554183121308425,0.0037212605757489877,0.7935249448918528,0.0027642414015730094,0.004636878736750369,0.008288387121377326,0.005059085214560144,0.018902685172701026,0.004385419458078892
49,0.1281326692856051,0.1909057786895214,0.1040888442540809,0.005009151557744605,0.14669021004758073,0.07240399998099671,0.004447027193385317,0.15550066136999063,0.039094419430509106,0.008417848677945726,0.016752077075877576,0.015913626891117267,0.01110744824443984,0.09224864726238267,0.009287590038822333
50,0.3849788780819976,0.005466830320384803,0.15862500712137592,0.22345468776334554,0.014041875826485863,0.0032611973156548056,0.026391442060308808,0.008722283929649308,0.05380526421621063,0.015688339976554333,0.005666313018263855,0.01013254536754674,0.017996869069989554,0.028417508189175166,0.043350957743057125
51,0.003974204286936818,0.002523020298720499,0.0023909512259746436,0.001987746871129361,0.05453763109421041,0.0031524836836253223,0.0014949352373388506,0.004035830571521964,0.6782588344780193,0.002537352973635129,0.004574154875725283,0.0019343386904212853,0.0027838841410561524,0.003825580879384642,0.23198905069230022
52,0.0037959405012023464,0.00658414194906176,0.011493239675104941,0.2920650211416232,0.3110845943065137,0.0035594206698349824,0.005959577393073122,0.048009806994260995,0.06321463724656093,0.004677844179199755,0.15439953188173489,0.014503272869974746,0.0026609249893112816,0.04453472137421737,0.033457324828326036
53,0.24925535661192677,0.0019877701299076053,0.0025659097335129703,0.011777136902867219,0.00586243368891028,0.002282782556223787,0.02453132052508625,0.0734361320004605,0.555221947552092,0.00412314843833982,0.006981930231464436,0.003143960958267683,0.014985598355584103,0.012554908997955928,0.031289663317400684
54,0.1823583450569056,0.015656236310055794,0.22729343392925516,0.0033852606633108335,0.005596025396892716,0.007712872987922084,0.0035942688600959223,0.004415948425650902,0.17643756586824666,0.12950473521137615,0.032375108134965,0.17290446286816316,0.004470918717260581,0.008015890423062041,0.026278927146837418
55,0.07188634515303545,0.002741383087001548,0.30539459084480997,0.004340346631031466,0.31961642601026796,0.02868748183353722,0.0076899706379649,0.003588335509074242,0.006510133283442619,0.017897793698074607,0.014218121926800146,0.11320639038182764,0.07880823513558274,0.016214298564689138,0.009200147302860319
56,0.02177594294974064,0.00872579816037286,0.005723410090339626,0.03162540411215963,0.08221658920911772,0.00506026550413199,0.00926988899779669,0.00415862963483838,0.08552263988425325,0.0076087465324011306,0.06121364937375988,0.6312655049020344,0.015549293665745973,0.017575964466373672,0.01270827251693429
57,0.04334066813241898,0.0175472284088696,0.11286129009154124,0.24800150065140633,0.011760153874738362,0.07731604693879994,0.004157941040227895,0.2575636391854926,0.06832464926772883,0.016512963007311053,0.016548790801540914,0.008335785059536015,0.05885414376609939,0.03817035863841092,0.02070484113587792
58,0.1853001581005375,0.015220825455037841,0.017503649538797385,0.006635590944307531,0.014074299324623155,0.17552597164212985,0.06617469518160123,0.004615923337923915,0.029358702996370365,0.0037557065775889213,0.009017064521616804,0.009833902980537353,0.299890790526964,0.005689210729075912,0.15740350814288823
59,0.1386198174348525,0.005159485861682348,0.007311695316927739,0.2652391800207693,0.03025863623781288,0.018956986499934648,0.07986833565784784,0.0976103340128239,0.07050753832180946,0.00982165584231836,0.12769992125032317,0.060935517664141015,0.008458244941367373,0.017363337053261207,0.06218931388412827
60,0.033818195962255236,0.01862147971669642,0.16783979065113888,0.11072392435863068,0.00728626010032541,0.02232686518065287,0.012513534222876143,0.00771704287366763,0.22097225548710447,0.09576366521497169,0.01595985400643577,0.01544947644466115,0.2300790275383508,0.03240021388497746,0.008528414357255515
61,0.6120344686494121,0.007276072828862788,0.010050544785705157,0.009448008556460328,0.0036155781595338284,0.0046164510502132,0.033992847565115156,0.00663634069814709,0.1805670095771137,0.008919608112669883,0.009266976912932713,0.05642149645620391,0.015342481978899866,0.02634362326332798,0.01546849140540224
62,0.027646940914040567,0.06895095218657625,0.007805204724487319,0.05159858644417143,0.02555988161978609,0.051260966700577004,0.08920572435045941,0.1373427982362501,0.19028638193882244,0.020211690350352803,0.01711506823219936,0.19086312670466438,0.04110178445220834,0.06874364072005817,0.012307252425346485
63,0.12545452292685694,0.007888481538363365,0.02566209272912918,0.019554710919461916,0.1348436240355746,0.13142285086071892,0.01155170486950531,0.043938123020604,0.005329473047646773,0.07382276123929157,0.1337565475944953,0.008616027504755156,0.01175531136943116,0.24415959663144343,0.02224417171272236
64,0.053962891755767704,0.0337380610992723,0.00570267563456789,0.10617065715811917,0.3230488831843002,0.15235529426273686,0.01576596037378286,0.05774601951946121,0.025084205328184922,0.00478729046413097,0.00803356105521988,0.01053808081270714,0.18754734144162086,0.0058896037233144745,0.009629474186813435
65,0.05131820454295891,0.013690361772627588,0.21065760268818015,0.034218182394398465,0.021555086966934502,0.005911502463676967,0.11316326996981095,0.12674225453972277,0.02602494936295281,0.022217535006523795,0.023049580136074183,0.14280761273599765,0.004485536232955849,0.012782468568967049,0.19137585261821835
66,0.06860349940755778,0.012801835486674072,0.29447198601919594,0.015984381559612067,0.07484480985453865,0.04404354701004771,0.04359244780162714,0.07200801036299599,0.006086976168015865,0.09142654942744213,0.043060869627312905,0.12746541225927058,0.047302636090291304,0.012105832510895809,0.04620120641452228
67,0.018012803988122213,0.016462252798533212,0.010278031065351714,0.004299773697375508,0.0038283933287401387,0.09135627186743846,0.008987582748771157,0.006118928308226923,0.06211481020713181,0.005718278253265669,0.0043039155050718205,0.6574667908148593,0.06821073133426762,0.010057865302995477,0.03278357077984889
68,0.23981327601322072,0.10562571607627334,0.18357183204028096,0.0048144511233137125,0.004825211030600029,0.006362403982620415,0.07981645827679856,0.20233884534849086,0.06536349011513178,0.030782397186204458,0.023121070517560426,0.005217686612559943,0.004923375951858852,0.023814618315988738,0.019609167409097218
69,0.35902747628035525,0.0037803234379399685,0.028800838400348226,0.0031851012196491627,0.2135522571561523,0.002386250408502934,0.038929529213989775,0.27121398601481456,0.006338598044685786,0.005478177513230963,0.013728363037293499,0.0036052081536355396,0.006767042468728841,0.02185572358950326,0.02135112506116986
70,0.059320278699096556,0.1603829754369105,0.010371347649492095,0.007729458818976023,0.24942287757043968,0.00627809844896151,0.011271932016077455,0.02881498028670221,0.022620162488817964,0.05747019796476154,0.004691176475316561,0.008688022729725471,0.01770258862379676,0.005406470047740321,0.34982943274318534
71,0.11402431160995435,0.008093520879869127,0.4224608244348527,0.04832158974714307,0.04551938263599623,0.0072204271920873605,0.007616430660543799,0.014980294135360239,0.022767449287161685,0.004344183003663381,0.03173305152750543,0.03295497034511703,0.10204695301040625,0.12917648613803356,0.008740125392305648
72,0.0343075733244074,0.014323547517112232,0.08194346350218287,0.07075064142872528,0.031294853785982645,0.1314171830475243,0.04703318442479614,0.01980216733551017,0.403957116272031,0.031480659860236494,0.030862269576894516,0.020537827408922977,0.017111716272032465,0.023940393945940712,0.04123740229770103
73,0.17380993056104993,0.0024172512085673717,0.29176476583974287,0.027789148005949765,0.06995120873303756,0.026448935607746336,0.005541395704389646,0.026527933304871125,0.031698288478413696,0.002824052259201961,0.021725031771251,0.04509817847138892,0.02000565350364047,0.010485913015010182,0.2439123135357391
74,0.018166267506076673,0.028903570359137366,0.023466974863147687,0.10795092457726593,0.04589146652439148,0.0047427982728316925,0.07392465796040955,0.013599675598554154,0.0317496222453054,0.023888384439912917,0.00508308450735437,0.0619322291096396,0.4454683222795719,0.04195164280821193,0.07328037894818942
75,0.020654555932094244,0.004773425748849628,0.0027853928653448047,0.01245130734511364,0.00360113172369683,0.028735037175819895,0.008151233529959712,0.051494966328614666,0.0076887943244496,0.15952810119431984,0.008711717342916116,0.041619320336799145,0.0023859138434173676,0.005372075112215576,0.642047027196389
76,0.5122306627960004,0.008924668014705933,0.08389608905037588,0.03524991155287806,0.005108625599389397,0.1326111893617126,0.015772665047320146,0.012284330231859692,0.007723954972038253,0.07770970335243928,0.03317889928471372,0.006373819550174953,0.02122128041535695,0.025716117261741805,0.021998083509292984
77,0.058672113813803314,0.006086061897695683,0.018781951360116195,0.057280965232659055,0.0036513309075493893,0.006948935860873735,0.472994933681829,0.003418767957144176,0.00770289350953096,0.0036250903432568982,0.005120552390731187,0.07927195115491484,0.206867227795542,0.004174627193101952,0.06540259690125157
78,0.024606444780189664,0.006070005871741378,0.006337697840061913,0.15444112455456066,0.5828929670217006,0.041214038363634894,0.0035579810736416826,0.046130792719466907,0.011695339903869405,0.022938995630042792,0.00721966647573907,0.020546254368283702,0.013419741562203661,0.026085597625796028,0.03284335220906774
79,0.08456634481827659,0.025319002448854253,0.040433180927279364,0.06093083473718599,0.2578572037451379,0.020465380807003258,0.005192934913673536,0.012753555269556764,0.03855254712911762,0.08300575405948309,0.012923072622960172,0.005841459621161665,0.019411903835475284,0.24956175411162013,0.08318507095321453
80,0.068475644498797,0.046799011211299424,0.011696817899597712,0.0054178854970581515,0.00941079425102543,0.0041370776084098705,0.4142358635936074,0.01929500940859252,0.15075337809505956,0.005393133027390808,0.02676482484983059,0.009798702258621901,0.17836632339702185,0.007485792452611745,0.04196974195107589
81,0.007277832701041673,0.05684336613260511,0.18629128738638173,0.04462845177280481,0.1144951376616806,0.013826642700451567,0.041858179479222136,0.05843599816982328,0.018516830017591475,0.008878378241004856,0.08798896852953408,0.12087441454566009,0.06457639524154347,0.16342900492041637,0.01207911250023877
82,0.047844375581367594,0.1665580388833313,0.006343077716546325,0.010769192082799865,0.43191102800191883,0.03844881947006746,0.01040903805322539,0.005002352266312411,0.08771271323597926,0.05161266005412216,0.010405811593214005,0.07021836849742949,0.00837911799946653,0.011980900952450843,0.04240450561176855
83,0.006149813062043788,0.12022113898162805,0.005078693353028162,0.26511377112758966,0.008529403160556785,0.01856526094337075,0.006422802754408989,0.003605259613948919,0.10641968612990581,0.0039026412159201044,0.003973108250594886,0.011114546083508278,0.01090530982210458,0.0812981893429234,0.34870037615846794
84,0.08375309641277241,0.01044970546387207,0.007734273560022057,0.01828790796024242,0.3707965523843522,0.07126559593645891,0.08584493671800378,0.013220890499375436,0.12132965501358552,0.006949151373873131,0.020158278725919423,0.021556438978766326,0.014918536023647514,0.024374430342882974,0.12936055060622592
85,0.032110541300728275,0.007862395906119899,0.046331941073434454,0.02257127961883248,0.13578004468363783,0.008697725689046637,0.050413240539484636,0.012575520843414727,0.0035748111065120177,0.03588134578146063,0.5505051884567199,0.008541597639761275,0.0019391643669378056,0.0018816339771169765,0.08133356901679256
86,0.026043315234617163,0.009075859708037594,0.290756302971986,0.033897640626216356,0.2723826683566251,0.02144457496717027,0.021265306521875672,0.010056072597265708,0.11530656764988204,0.054291397749802434,0.024990186498372875,0.02310667714081713,0.012851880529723018,0.009740876950966957,0.07479067249664173
87,0.16809087673454132,0.004677483500394464,0.06200614640179229,0.09200491029979636,0.0655663326972477,0.09556433148090439,0.006258942355764887,0.031861427878574426,0.056393149149225115,0.06800547893294791,0.03169736451208353,0.005290056627182591,0.2501049894164912,0.01060117227597892,0.051877337737075126
88,0.12099061814945807,0.24054308998550214,0.016005125090686665,0.025212503523986782,0.010109978047252138,0.012632050893180551,0.0029491744449811268,0.04622773696380126,0.035706358251494874,0.2391165575048459,0.1732308867434955,0.007094638983024212,0.016590796842135675,0.04215377643682342,0.011436708139331862
89,0.010747496921507334,0.1419240587653089,0.3287781055472957,0.03270282542132083,0.01338052338193817,0.005544747832249663,0.019793382599591142,0.042519369109030744,0.031585543030195,0.15336263904542816,0.0022413752475962173,0.024705559794742052,0.017893958780519543,0.02368111369980362,0.15113930082347288
90,0.04412282190409996,0.05185414268401303,0.008205942437217192,0.005822514322821415,0.005434755409709994,0.001888166365297602,0.004647034843094398,0.002479079916694392,0.231974163980749,0.005135235367312681,0.004999439315427429,0.02655276066609201,0.005251636072136714,0.47594903494679386,0.12568327176854033
91,0.01407514502896748,0.012431047467237997,0.019096837645764017,0.007326519627196855,0.47552801014829155,0.015122893031755881,0.2713718918852564,0.006944697307232657,0.005170633401020455,0.09158171394726038,0.004866112057122952,0.0035932359300919693,0.0025481134354685244,0.011202366311599812,0.0591407827757331
92,0.09625910055989484,0.008536178624637597,0.004463330739910066,0.12765940339245163,0.007929080467986528,0.010331890940077939,0.013981713646701423,0.004295944534618219,0.3928644726106781,0.010678608977697488,0.048394061210140955,0.1265584238623724,0.09567164344418426,0.028771073527754595,0.023605073460893845
93,0.034243004049686186,0.003901212615694143,0.005264334992936176,0.004624869086377224,0.6571864917385507,0.0034802760982323407,0.004480740451567653,0.09533996248979275,0.004412600198116575,0.0046340582728649745,0.0055023632456427714,0.01742456746793662,0.1383198854285836,0.008461408085608574,0.012724225778409736
94,0.07525938032632874,0.08456429196520848,0.045503878956979195,0.48785028486468573,0.008921685550453372,0.07245441470184079,0.04858599478988466,0.003997278322978302,0.04634355195043095,0.00816046836930571,0.004731617506218891,0.025564290577427463,0.01594480167778854,0.022979052370935497,0.04913900806953377
95,0.02368775690676478,0.011693018602350114,0.003843330874035154,0.003391268383692315,0.00396018767116244,0.033822743807287746,0.028989029015354367,0.03910780408166177,0.02750813219422004,0.0157463012555395,0.00470157815832667,0.006843564598508378,0.4208263132562054,0.0035308079427357614,0.37234816325215553
96,0.1036972084616707,0.04371366222974134,0.13578984981085573,0.003899189649998409,0.012705455145398125,0.03213454910363936,0.005464474881843103,0.042734988151276576,0.3444462348946985,0.19423267266388566,0.00896227438807054,0.00458284345479282,0.004101555119913912,0.012303277596452505,0.05123176444776278
97,0.04941149018992035,0.10896928099834033,0.013187902579142133,0.009924112951572021,0.07248732181898773,0.004071509758683829,0.003027295557534701,0.058748282454566814,0.5253499630502975,0.02268028936945551,0.010146520329203625,0.013404113800779766,0.04839804564515679,0.004826184300605843,0.05536768719575298
98,0.14399630615326697,0.01130842435339899,0.004750449273545178,0.05142319171788994,0.10518478672007228,0.004632270732105124,0.0037883263011629052,0.13077386164357088,0.07919002254852991,0.014919693925992468,0.005393514472514311,0.06709782712534455,0.06776965787502476,0.030398031785045423,0.27937363537253646
99,0.117731586434214,0.01557216527231,0.010436326137320028,0.2186377695307519,0.02338140897608114,0.05194951830531426,0.005900017145111821,0.008143218149577584,0.009080975626756816,0.043835549883846074,0.25417346048819206,0.012849099140131883,0.0061582019714555,0.007857797727935597,0.21429290521100142
